YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2022 08 02 13 50 219  5.8  6.9 99.00 99.00 99.00 999 1010.7  25.5  25.3  24.8 99.0 99.00 
2022 08 02 14 00 223  5.5  7.0 99.00 99.00 99.00 999 1010.6  25.5  25.3  24.8 99.0 99.00 
2022 08 02 14 10 226  5.2  6.3 99.00 99.00 99.00 999 1010.7  25.5  25.3  24.8 99.0 99.00 
2022 08 02 14 20 234  5.4  6.6 99.00 99.00 99.00 999 1010.8  25.4  25.3  24.7 99.0 99.00 
2022 08 02 14 30 240  5.4  6.5 99.00 99.00 99.00 999 1010.7  25.2  25.4  24.3 99.0 99.00 
2022 08 02 14 40 240  5.5  6.6  0.78  6.25  4.67 189 1010.8  25.2  25.4  23.7 99.0 99.00 
2022 08 02 14 50 237  4.6  5.6 99.00 99.00 99.00 999 1010.8  25.4  25.4  23.8 99.0 99.00 
2022 08 02 15 00 232  5.0  5.9 99.00 99.00 99.00 999 1010.9  25.4  25.4  23.9 99.0 99.00 
2022 08 02 15 10 239  5.5  6.8 99.00 99.00 99.00 999 1010.8  25.5  25.4  24.1 99.0 99.00 
2022 08 02 15 20 242  5.3  6.4 99.00 99.00 99.00 999 1010.7  25.5  25.4  24.3 99.0 99.00 
2022 08 02 15 30 235  4.7  5.9 99.00 99.00 99.00 999 1010.7  25.5  25.5  24.5 99.0 99.00 
2022 08 02 15 40 226  4.7  5.6  0.83  5.56  4.94 190 1010.6  25.5  25.5  24.6 99.0 99.00 
2022 08 02 15 50 218  5.0  6.1 99.00 99.00 99.00 999 1010.6  25.5  25.4  24.6 99.0 99.00 
2022 08 02 16 00 228  5.0  6.4 99.00 99.00 99.00 999 1010.6  25.5  25.5  24.7 99.0 99.00 
2022 08 02 16 10 238  5.3  6.3 99.00 99.00 99.00 999 1010.5  25.3  25.5  24.5 99.0 99.00 
2022 08 02 16 20 243  5.4  6.5 99.00 99.00 99.00 999 1010.5  25.2  25.5  24.4 99.0 99.00 
2022 08 02 16 30 243  5.3  6.7 99.00 99.00 99.00 999 1010.4  25.1  25.5  24.3 99.0 99.00 
2022 08 02 16 40 241  5.7  7.0  0.78  6.67  4.91 182 1010.3  25.0  25.5  24.2 99.0 99.00 
2022 08 02 16 50 236  6.1  7.6 99.00 99.00 99.00 999 1010.3  24.9  25.5  24.0 99.0 99.00 
2022 08 02 17 00 240  5.8  7.2 99.00 99.00 99.00 999 1010.3  24.9  25.4  24.0 99.0 99.00 
2022 08 02 17 10 236  5.4  6.8 99.00 99.00 99.00 999 1010.3  24.8  25.4  23.9 99.0 99.00 
2022 08 02 17 20 224  5.1  6.1 99.00 99.00 99.00 999 1010.2  24.8  25.3  23.9 99.0 99.00 
2022 08 02 17 30 218  5.2  6.3 99.00 99.00 99.00 999 1010.1  24.7  25.4  23.8 99.0 99.00 
2022 08 02 17 40 217  5.1  6.1  0.85  6.67  5.07 187 1010.0  24.8  25.4  24.0 99.0 99.00 
2022 08 02 17 50 220  5.3  6.4 99.00 99.00 99.00 999 1010.0  24.8 999.0  23.9 99.0 99.00 
2022 08 02 18 00 225  5.3  6.3 99.00 99.00 99.00 999 1010.1  24.9  25.4  24.1 99.0 99.00 
2022 08 02 18 10 229  5.2  6.3 99.00 99.00 99.00 999 1010.0  24.9  25.4  24.1 99.0 99.00 
2022 08 02 18 20 230  5.5  6.6 99.00 99.00 99.00 999 1010.0  24.9  25.4  24.1 99.0 99.00 
2022 08 02 18 30 227  5.7  7.0 99.00 99.00 99.00 999 1010.0  24.9  25.4  24.1 99.0 99.00 
2022 08 02 18 40 229  5.6  6.8  0.83  6.25  4.71 184 1010.0  24.9  25.4  24.1 99.0 99.00 
2022 08 02 18 50 234  5.1  6.5 99.00 99.00 99.00 999 1010.0  24.9  25.4  24.2 99.0 99.00 
2022 08 02 19 00 238  5.1  6.2 99.00 99.00 99.00 999 1010.0  25.0  25.4  24.3 99.0 99.00 
2022 08 02 19 10 234  5.0  6.0 99.00 99.00 99.00 999 1009.9  25.0  25.4  24.3 99.0 99.00 
2022 08 02 19 20 226  4.8  5.7 99.00 99.00 99.00 999 1009.9  25.0  25.5  24.3 99.0 99.00 
2022 08 02 19 30 219  4.6  5.6 99.00 99.00 99.00 999 1009.9  25.1  25.5  24.4 99.0 99.00 
2022 08 02 19 40 220  5.1  6.4  0.78  6.67  4.67 194 1009.8  25.1  25.5  24.4 99.0 99.00 
2022 08 02 19 50 220  5.4  6.4 99.00 99.00 99.00 999 1009.8  25.1  25.5  24.3 99.0 99.00 
2022 08 02 20 00 220  4.9  6.0 99.00 99.00 99.00 999 1009.9  25.2  25.6  24.4 99.0 99.00 
2022 08 02 20 10 220  4.7  5.8 99.00 99.00 99.00 999 1009.9  25.2  25.6  24.3 99.0 99.00 
2022 08 02 20 20 220  4.8  6.3 99.00 99.00 99.00 999 1009.7  25.3  25.6  24.3 99.0 99.00 
2022 08 02 20 30 216  5.1  6.1 99.00 99.00 99.00 999 1009.7  25.3  25.6  24.3 99.0 99.00 
2022 08 02 20 40 214  5.5  6.9  0.81  6.67  4.70 200 1009.6  25.4  25.6  24.5 99.0 99.00 
2022 08 02 20 50 212  5.7  6.9 99.00 99.00 99.00 999 1009.7  25.4  25.6  24.5 99.0 99.00 
2022 08 02 21 00 209  5.5  6.8 99.00 99.00 99.00 999 1009.6  25.4  25.6  24.5 99.0 99.00 
2022 08 02 21 10 209  5.8  7.0 99.00 99.00 99.00 999 1009.6  25.4  25.7  24.5 99.0 99.00 
2022 08 02 21 20 211  5.8  7.0 99.00 99.00 99.00 999 1009.5  25.5  25.7  24.5 99.0 99.00 
2022 08 02 21 30 209  6.2  7.4 99.00 99.00 99.00 999 1009.5  25.5  25.6  24.5 99.0 99.00 
2022 08 02 21 40 213  6.0  7.4  0.84  6.67  4.51 196 1009.6  25.6  25.7  24.5 99.0 99.00 
2022 08 02 21 50 210  5.7  7.2 99.00 99.00 99.00 999 1009.5  25.6  25.7  24.6 99.0 99.00 
2022 08 02 22 00 212  5.6  6.5 99.00 99.00 99.00 999 1009.6  25.6  25.7  24.6 99.0 99.00 
2022 08 02 22 10 212  5.9  6.9 99.00 99.00 99.00 999 1009.6  25.6  25.7  24.5 99.0 99.00 
2022 08 02 22 20 211  5.8  6.9 99.00 99.00 99.00 999 1009.6  25.7  25.7  24.6 99.0 99.00 
2022 08 02 22 30 213  6.3  7.8 99.00 99.00 99.00 999 1009.6  25.7  25.7  24.4 99.0 99.00 
2022 08 02 22 40 214  6.4  7.7  0.83  6.25  4.27 200 1009.6  25.8  25.7  24.3 99.0 99.00 
2022 08 02 22 50 210  6.6  8.1 99.00 99.00 99.00 999 1009.8  25.9  25.7  24.4 99.0 99.00 
2022 08 02 23 00 209  6.6  8.4 99.00 99.00 99.00 999 1009.8  25.9  25.7  24.3 99.0 99.00 
2022 08 02 23 10 214  6.5  7.9 99.00 99.00 99.00 999 1009.9  26.0  25.7  24.3 99.0 99.00 
2022 08 02 23 20 215  6.7  8.5 99.00 99.00 99.00 999 1009.9  26.0  25.7  24.1 99.0 99.00 
2022 08 02 23 30 220  7.0  8.7 99.00 99.00 99.00 999 1010.0  26.0  25.7  24.1 99.0 99.00 
2022 08 02 23 40 226  7.2  8.9  0.84  6.25  4.20 201 1010.0  26.0  25.7  24.0 99.0 99.00 
2022 08 02 23 50 226  7.3  9.1 99.00 99.00 99.00 999 1010.0  26.1  25.7  24.0 99.0 99.00 
2022 08 03 00 00 223  7.1  8.4 99.00 99.00 99.00 999 1010.0  26.0  25.6  24.0 99.0 99.00 
2022 08 03 00 10 221  7.3  9.0 99.00 99.00 99.00 999 1010.1  26.0  25.6  24.0 99.0 99.00 
2022 08 03 00 20 220  7.6  9.1 99.00 99.00 99.00 999 1010.0  26.0  25.6  24.1 99.0 99.00 
2022 08 03 00 30 221  7.7  9.6 99.00 99.00 99.00 999 1010.1  26.0  25.6  24.1 99.0 99.00 
2022 08 03 00 40 220  7.9  9.8  0.93  6.67  4.18 185 1010.2  26.0  25.6  24.2 99.0 99.00 
2022 08 03 00 50 217  7.7  9.0 99.00 99.00 99.00 999 1010.2  26.0  25.6  24.3 99.0 99.00 
2022 08 03 01 00 216  7.8  9.2 99.00 99.00 99.00 999 1010.2  26.0  25.6  24.5 99.0 99.00 
2022 08 03 01 10 217  8.1  9.7 99.00 99.00 99.00 999 1010.4  26.0  25.6  24.5 99.0 99.00 
2022 08 03 01 20 217  7.7  9.1 99.00 99.00 99.00 999 1010.6  26.0  25.6  24.4 99.0 99.00 
2022 08 03 01 30 220  7.2  8.6 99.00 99.00 99.00 999 1010.9  26.0  25.6  24.4 99.0 99.00 
2022 08 03 01 40 221  7.2  8.6  0.96  5.88  4.04 199 1011.0  26.0  25.6  24.4 99.0 99.00 
2022 08 03 01 50 224  7.5  9.3 99.00 99.00 99.00 999 1011.1  26.1  25.6  24.5 99.0 99.00 
2022 08 03 02 00 224  7.5  9.1 99.00 99.00 99.00 999 1011.1  26.1  25.6  24.5 99.0 99.00 
2022 08 03 02 10 226  7.6  9.1 99.00 99.00 99.00 999 1011.1  26.1  25.6  24.5 99.0 99.00 
2022 08 03 02 20 228  7.7  9.2 99.00 99.00 99.00 999 1011.1  26.1  25.6  24.5 99.0 99.00 
2022 08 03 02 30 226  7.6  8.8 99.00 99.00 99.00 999 1011.1  26.1  25.6  24.6 99.0 99.00 
2022 08 03 02 40 224  7.3  8.7  1.01  4.35  3.98 201 1011.1  26.0  25.6  24.6 99.0 99.00 
2022 08 03 02 50 225  7.2  8.9 99.00 99.00 99.00 999 1011.1  26.0  25.6  24.6 99.0 99.00 
2022 08 03 03 00 225  7.4  8.9 99.00 99.00 99.00 999 1011.1  26.0  25.6  24.7 99.0 99.00 
2022 08 03 03 10 228  7.3  8.9 99.00 99.00 99.00 999 1011.1  26.0  25.6  24.7 99.0 99.00 
2022 08 03 03 20 227  7.1  8.6 99.00 99.00 99.00 999 1011.2  26.0  25.6  24.8 99.0 99.00 
2022 08 03 03 30 226  6.9  8.4 99.00 99.00 99.00 999 1011.2  26.0  25.6  24.8 99.0 99.00 
2022 08 03 03 40 224  6.9  7.9  0.95  4.55  4.09 202 1011.2  25.9  25.6  24.8 99.0 99.00 
2022 08 03 03 50 226  6.8  8.0 99.00 99.00 99.00 999 1011.2  25.9  25.6  24.8 99.0 99.00 
2022 08 03 04 00 227  6.6  7.6 99.00 99.00 99.00 999 1011.2  25.9  25.6  24.8 99.0 99.00 
2022 08 03 04 10 226  6.8  8.0 99.00 99.00 99.00 999 1011.4  25.9  25.6  24.8 99.0 99.00 
2022 08 03 04 20 228  6.3  7.2 99.00 99.00 99.00 999 1011.4  25.9  25.6  24.8 99.0 99.00 
2022 08 03 04 30 230  6.3  7.7 99.00 99.00 99.00 999 1011.5  25.9  25.6  24.8 99.0 99.00 
2022 08 03 04 40 232  6.2  7.2  0.93  6.25  4.25 184 1011.5  25.8  25.6  24.7 99.0 99.00 
2022 08 03 04 50 235  6.3  7.4 99.00 99.00 99.00 999 1011.6  25.8  25.6  24.6 99.0 99.00 
2022 08 03 05 00 236  6.5  7.6 99.00 99.00 99.00 999 1011.6  25.8  25.6  24.6 99.0 99.00 
2022 08 03 05 10 237  6.4  7.6 99.00 99.00 99.00 999 1011.6  25.8  25.6  24.6 99.0 99.00 
2022 08 03 05 20 239  6.1  7.5 99.00 99.00 99.00 999 1011.6  25.7  25.6  24.5 99.0 99.00 
2022 08 03 05 30 242  6.2  7.3 99.00 99.00 99.00 999 1011.5  25.7  25.5  24.5 99.0 99.00 
2022 08 03 05 40 246  6.1  7.5  0.89  6.25  4.36 185 1011.5  25.7  25.5  24.4 99.0 99.00 
2022 08 03 05 50 251  5.6  6.7 99.00 99.00 99.00 999 1011.4  25.7  25.5  24.3 99.0 99.00 
2022 08 03 06 00 251  5.1  6.0 99.00 99.00 99.00 999 1011.4  25.7  25.4  24.3 99.0 99.00 
2022 08 03 06 10 255  5.2  6.4 99.00 99.00 99.00 999 1011.4  25.6  25.4  24.2 99.0 99.00 
2022 08 03 06 20 256  5.4  6.4 99.00 99.00 99.00 999 1011.4  25.7  25.4  24.2 99.0 99.00 
2022 08 03 06 30 256  4.9  5.9 99.00 99.00 99.00 999 1011.4  25.6  25.3  24.1 99.0 99.00 
2022 08 03 06 40 259  4.7  5.5  0.93  6.25  4.94 185 1011.4  25.6  25.3  24.2 99.0 99.00 
2022 08 03 06 50 257  4.5  5.2 99.00 99.00 99.00 999 1011.5  25.5  25.3  24.1 99.0 99.00 
2022 08 03 07 00 251  4.4  5.1 99.00 99.00 99.00 999 1011.6  25.5  25.2  24.1 99.0 99.00 
2022 08 03 07 10 249  4.3  5.1 99.00 99.00 99.00 999 1011.7  25.5  25.1  24.1 99.0 99.00 
2022 08 03 07 20 257  4.6  5.4 99.00 99.00 99.00 999 1011.8  25.5  25.1  24.2 99.0 99.00 
2022 08 03 07 30 261  4.9  5.8 99.00 99.00 99.00 999 1011.9  25.4  25.1  24.0 99.0 99.00 
2022 08 03 07 40 261  5.0  5.8  0.95  5.88  4.99 190 1011.8  25.5  25.1  24.0 99.0 99.00 
2022 08 03 07 50 266  5.1  6.0 99.00 99.00 99.00 999 1011.9  25.5  25.0  23.9 99.0 99.00 
2022 08 03 08 00 272  5.0  5.8 99.00 99.00 99.00 999 1012.0  25.6  25.0  23.9 99.0 99.00 
2022 08 03 08 10 281  4.6  5.4 99.00 99.00 99.00 999 1012.0  25.6  25.0  23.9 99.0 99.00 
2022 08 03 08 20 278  4.4  5.6 99.00 99.00 99.00 999 1012.1  25.5  24.9  23.9 99.0 99.00 
2022 08 03 08 30 290  4.6  5.6 99.00 99.00 99.00 999 1012.1  25.5  24.9  23.8 99.0 99.00 
2022 08 03 08 40 285  4.2  5.1  0.90  6.25  4.96 187 1012.2  25.5  24.9  23.6 99.0 99.00 
2022 08 03 08 50 295  3.9  4.6 99.00 99.00 99.00 999 1012.3  25.5  24.9  23.8 99.0 99.00 
2022 08 03 09 00 304  3.7  4.9 99.00 99.00 99.00 999 1012.4  25.3  24.8  23.6 99.0 99.00 
2022 08 03 09 10 316  4.7  5.9 99.00 99.00 99.00 999 1012.5  25.2  24.8  23.3 99.0 99.00 
2022 08 03 09 20 320  3.7  4.9 99.00 99.00 99.00 999 1012.6  25.2  24.8  23.4 99.0 99.00 
2022 08 03 09 30 328  3.2  4.0 99.00 99.00 99.00 999 1012.8  25.0  24.8  23.4 99.0 99.00 
2022 08 03 09 40 353  2.9  3.7  0.84  5.88  4.94 191 1012.9  24.9  24.8  23.4 99.0 99.00 
2022 08 03 09 50  16  3.0  4.5 99.00 99.00 99.00 999 1013.0  24.8  24.8  23.5 99.0 99.00 
2022 08 03 10 00  15  2.6  4.2 99.00 99.00 99.00 999 1013.1  24.8  24.8  23.6 99.0 99.00 
2022 08 03 10 10  26  3.3  4.4 99.00 99.00 99.00 999 1013.2  24.8  24.8  23.7 99.0 99.00 
2022 08 03 10 20  33  3.3  4.7 99.00 99.00 99.00 999 1013.3  24.8  24.7  23.7 99.0 99.00 
2022 08 03 10 30  47  3.0  4.5 99.00 99.00 99.00 999 1013.2  24.9  24.8  23.7 99.0 99.00 
2022 08 03 10 40  41  3.6  4.5  0.85  6.25  5.30 198 1013.4  24.9  24.8  23.6 99.0 99.00 
2022 08 03 10 50  54  2.2  3.5 99.00 99.00 99.00 999 1013.5  25.1  24.8  23.5 99.0 99.00 
2022 08 03 11 00  43  2.5  3.5 99.00 99.00 99.00 999 1013.6  25.2  24.8  23.5 99.0 99.00 
2022 08 03 11 10  56  2.9  3.6 99.00 99.00 99.00 999 1013.8  25.2  24.8  23.3 99.0 99.00 
2022 08 03 11 20  46  2.9  3.7 99.00 99.00 99.00 999 1013.9  25.3  24.9  23.2 99.0 99.00 
2022 08 03 11 30   4  2.9  3.9 99.00 99.00 99.00 999 1014.2  25.3  24.9  23.4 99.0 99.00 
2022 08 03 11 40 339  3.6  4.4  0.77  6.25  5.10 196 1014.4  25.2  24.9  23.6 99.0 99.00 
2022 08 03 11 50 340  3.9  5.9 99.00 99.00 99.00 999 1014.6  24.9  24.9  23.4 99.0 99.00 
2022 08 03 12 00 349  4.8  5.9 99.00 99.00 99.00 999 1014.5  24.7  24.9  22.8 99.0 99.00 
2022 08 03 12 10 358  5.1  6.3 99.00 99.00 99.00 999 1014.5  24.6  25.0  22.3 99.0 99.00 
2022 08 03 12 20   8  4.4  5.5 99.00 99.00 99.00 999 1014.6  24.7  25.0  22.1 99.0 99.00 
2022 08 03 12 30  10  4.0  4.9 99.00 99.00 99.00 999 1014.6  24.7  25.0  22.0 99.0 99.00 
2022 08 03 12 40   6  3.5  4.8  0.81  5.88  4.99 197 1014.6  24.7  25.0  22.0 99.0 99.00 
2022 08 03 12 50  12  3.1  3.9 99.00 99.00 99.00 999 1014.7  24.8  25.0  22.1 99.0 99.00 
2022 08 03 13 00  11  2.8  3.5 99.00 99.00 99.00 999 1014.7  24.7  25.1  22.2 99.0 99.00 
2022 08 03 13 10   8  3.6  4.6 99.00 99.00 99.00 999 1014.8  24.6  25.2  22.0 99.0 99.00 
2022 08 03 13 20   3  4.0  4.9 99.00 99.00 99.00 999 1014.8  24.6  25.3  21.9 99.0 99.00 
2022 08 03 13 30   8  4.0  5.1 99.00 99.00 99.00 999 1014.8  24.6  25.3  22.0 99.0 99.00 
2022 08 03 13 40  17  3.7  5.0  0.76  5.88  4.38 203 1014.7  24.5  25.3  21.9 99.0 99.00 
2022 08 03 13 50  21  3.7  4.4 99.00 99.00 99.00 999 1014.7  24.5  25.4  21.8 99.0 99.00 
2022 08 03 14 00  30  3.3  4.3 99.00 99.00 99.00 999 1014.7  24.5  25.4  21.9 99.0 99.00 
2022 08 03 14 10  41  3.2  4.5 99.00 99.00 99.00 999 1014.7  24.5  25.4  21.7 99.0 99.00 
2022 08 03 14 20  32  3.4  4.5 99.00 99.00 99.00 999 1014.7  24.5  25.5  21.8 99.0 99.00 
2022 08 03 14 30  34  3.6  4.4 99.00 99.00 99.00 999 1014.8  24.5  25.5  21.7 99.0 99.00 
2022 08 03 14 40  35  3.1  4.1  0.85  5.88  4.53 197 1014.9  24.5  25.6  21.7 99.0 99.00 
2022 08 03 14 50  42  2.5  3.5 99.00 99.00 99.00 999 1015.0  24.6  25.6  21.8 99.0 99.00 
2022 08 03 15 00  34  2.2  2.9 99.00 99.00 99.00 999 1015.3  24.7  25.7  22.0 99.0 99.00 
2022 08 03 15 10  22  2.2  3.0 99.00 99.00 99.00 999 1015.3  24.7  25.6  22.0 99.0 99.00 
2022 08 03 15 20  19  1.9  2.6 99.00 99.00 99.00 999 1015.4  24.7  25.7  22.0 99.0 99.00 
2022 08 03 15 30  24  1.9  2.7 99.00 99.00 99.00 999 1015.4  24.7  25.7  21.9 99.0 99.00 
2022 08 03 15 40  18  2.0  2.5  0.82  7.69  4.60 160 1015.5  24.8  25.7  22.1 99.0 99.00 
2022 08 03 15 50   9  1.8  2.7 99.00 99.00 99.00 999 1015.5  24.8  25.7  22.1 99.0 99.00 
2022 08 03 16 00  27  1.4  2.2 99.00 99.00 99.00 999 1015.5  24.8  25.7  22.1 99.0 99.00 
2022 08 03 16 10  23  1.0  1.6 99.00 99.00 99.00 999 1015.7  24.9  25.7  22.1 99.0 99.00 
2022 08 03 16 20 341  1.8  3.0 99.00 99.00 99.00 999 1016.0  25.0  25.7  22.2 99.0 99.00 
2022 08 03 16 30 342  1.7  2.8 99.00 99.00 99.00 999 1015.8  24.9  25.7  22.1 99.0 99.00 
2022 08 03 16 40 331  2.1  3.2  0.81  7.14  4.82 163 1016.0  25.0  25.8  22.3 99.0 99.00 
2022 08 03 16 50 325  2.7  3.8 99.00 99.00 99.00 999 1016.1  24.9  25.8  22.2 99.0 99.00 
2022 08 03 17 00 329  3.6  4.4 99.00 99.00 99.00 999 1016.2  24.9  25.8  22.2 99.0 99.00 
2022 08 03 17 10 328  3.4  4.3 99.00 99.00 99.00 999 1016.3  24.9  25.9  22.2 99.0 99.00 
2022 08 03 17 20 331  2.9  4.0 99.00 99.00 99.00 999 1016.2  24.9  26.0  22.3 99.0 99.00 
2022 08 03 17 30 329  2.8  3.9 99.00 99.00 99.00 999 1016.2  24.9  26.2  22.4 99.0 99.00 
2022 08 03 17 40 326  2.6  3.4  0.73  7.14  4.63 163 1016.1  24.8  26.1  22.3 99.0 99.00 
2022 08 03 17 50 320  2.0  2.8 99.00 99.00 99.00 999 1016.1  24.8  26.1  22.2 99.0 99.00 
2022 08 03 18 00 326  2.8  3.9 99.00 99.00 99.00 999 1016.2  24.8  25.8  22.1 99.0 99.00 
2022 08 03 18 10 334  2.9  3.9 99.00 99.00 99.00 999 1016.2  24.8  25.9  22.2 99.0 99.00 
2022 08 03 18 20 345  2.0  3.2 99.00 99.00 99.00 999 1015.8  24.8  25.9  22.2 99.0 99.00 
2022 08 03 18 30 339  1.7  2.4 99.00 99.00 99.00 999 1015.8  24.8  26.2  22.2 99.0 99.00 
2022 08 03 18 40 339  2.0  2.9  0.73  6.67  4.61 166 1015.9  24.8  26.0  22.1 99.0 99.00 
2022 08 03 18 50 343  1.4  2.7 99.00 99.00 99.00 999 1015.9  24.9  26.1  22.2 99.0 99.00 
2022 08 03 19 00 315  0.9  1.9 99.00 99.00 99.00 999 1015.8  25.0  26.0  22.2 99.0 99.00 
2022 08 03 19 10 308  1.1  1.9 99.00 99.00 99.00 999 1015.8  25.0  25.9  22.1 99.0 99.00 
2022 08 03 19 20 321  0.6  1.4 99.00 99.00 99.00 999 1015.7  25.1  25.9  22.1 99.0 99.00 
2022 08 03 19 30 270  0.1  0.7 99.00 99.00 99.00 999 1015.5  25.3  25.9  22.0 99.0 99.00 
2022 08 03 19 40 269  0.1  0.7  0.69  9.09  4.68 134 1015.6  25.7  25.9  22.1 99.0 99.00 
2022 08 03 19 50 203  0.6  1.3 99.00 99.00 99.00 999 1015.7  25.7  25.9  22.1 99.0 99.00 
2022 08 03 20 00 206  0.4  1.0 99.00 99.00 99.00 999 1015.7  25.7  26.0  22.1 99.0 99.00 
2022 08 03 20 10 208  0.9  1.5 99.00 99.00 99.00 999 1015.5  25.6  26.1  21.9 99.0 99.00 
2022 08 03 20 20 204  0.7  1.5 99.00 99.00 99.00 999 1015.5  25.7  26.2  22.0 99.0 99.00 
2022 08 03 20 30 185  1.2  1.9 99.00 99.00 99.00 999 1015.4  25.6  26.2  21.8 99.0 99.00 
2022 08 03 20 40 187  1.5  2.2  0.60  6.67  4.61 172 1015.3  25.6  26.1  21.6 99.0 99.00 
2022 08 03 20 50 178  1.8  2.8 99.00 99.00 99.00 999 1015.4  25.7  26.1  21.9 99.0 99.00 
2022 08 03 21 00 170  2.4  3.3 99.00 99.00 99.00 999 1015.2  25.7  26.3  22.1 99.0 99.00 
2022 08 03 21 10 173  2.7  3.5 99.00 99.00 99.00 999 1015.2  25.6  26.3  21.7 99.0 99.00 
2022 08 03 21 20 174  3.4  4.3 99.00 99.00 99.00 999 1015.2  25.8  26.2  22.1 99.0 99.00 
2022 08 03 21 30 173  3.0  3.9 99.00 99.00 99.00 999 1015.1  25.8  26.4  22.0 99.0 99.00 
2022 08 03 21 40 173  3.0  3.7  0.63  7.14  4.68 155 1015.0  25.8  26.4  22.0 99.0 99.00 
2022 08 03 21 50 171  3.1  3.9 99.00 99.00 99.00 999 1015.0  25.9  26.4  22.0 99.0 99.00 
2022 08 03 22 00 169  3.4  3.9 99.00 99.00 99.00 999 1014.9  26.0  26.4  22.1 99.0 99.00 
2022 08 03 22 10 173  4.2  5.0 99.00 99.00 99.00 999 1014.7  26.0  26.6  22.4 99.0 99.00 
2022 08 03 22 20 172  4.1  4.6 99.00 99.00 99.00 999 1014.8  26.1  26.5  22.5 99.0 99.00 
2022 08 03 22 30 179  4.1  5.0 99.00 99.00 99.00 999 1014.9  26.1  26.5  22.4 99.0 99.00 
2022 08 03 22 40 176  4.5  5.3  0.59  7.14  4.82 171 1015.0  26.2  26.6  22.5 99.0 99.00 
2022 08 03 22 50 178  4.5  5.3 99.00 99.00 99.00 999 1015.0  26.2  26.4  22.6 99.0 99.00 
2022 08 03 23 00 177  4.5  5.4 99.00 99.00 99.00 999 1015.1  26.2  26.5  22.7 99.0 99.00 
2022 08 03 23 10 177  4.7  5.6 99.00 99.00 99.00 999 1015.0  26.3  26.6  23.3 99.0 99.00 
2022 08 03 23 20 181  5.3  6.1 99.00 99.00 99.00 999 1015.2  26.2  26.8  23.2 99.0 99.00 
2022 08 03 23 30 181  5.5  6.4 99.00 99.00 99.00 999 1015.5  26.2  26.5  23.3 99.0 99.00 
2022 08 03 23 40 180  5.2  5.9  0.56  9.09  4.62 128 1015.4  26.2  26.5  23.4 99.0 99.00 
2022 08 03 23 50 182  5.1  6.1 99.00 99.00 99.00 999 1015.5  26.2  26.5  23.6 99.0 99.00 
2022 08 04 00 00 181  5.1  6.1 99.00 99.00 99.00 999 1015.5  26.2  26.4  23.7 99.0 99.00 
2022 08 04 00 10 181  5.0  5.9 99.00 99.00 99.00 999 1015.5  26.1  26.4  23.7 99.0 99.00 
2022 08 04 00 20 183  4.7  5.5 99.00 99.00 99.00 999 1015.6  26.1  26.4  23.9 99.0 99.00 
2022 08 04 00 30 186  4.9  5.6 99.00 99.00 99.00 999 1015.6  26.1  26.4  23.9 99.0 99.00 
2022 08 04 00 40 184  4.5  5.6  0.54  9.09  4.31 109 1015.7  26.1  26.4  23.9 99.0 99.00 
2022 08 04 00 50 188  4.3  5.1 99.00 99.00 99.00 999 1015.9  26.2  26.4  24.1 99.0 99.00 
2022 08 04 01 00 188  4.3  5.4 99.00 99.00 99.00 999 1016.0  26.2  26.5  24.3 99.0 99.00 
2022 08 04 01 10 189  4.9  5.8 99.00 99.00 99.00 999 1016.2  26.1  26.3  24.3 99.0 99.00 
2022 08 04 01 20 192  4.9  6.1 99.00 99.00 99.00 999 1016.3  26.1  26.2  24.4 99.0 99.00 
2022 08 04 01 30 191  5.1  6.0 99.00 99.00 99.00 999 1016.5  26.1  26.3  24.3 99.0 99.00 
2022 08 04 01 40 189  4.7  5.8  0.60  5.00  4.31 179 1016.5  26.2  26.2  24.5 99.0 99.00 
2022 08 04 01 50 190  4.9  5.9 99.00 99.00 99.00 999 1016.7  26.2  26.2  24.6 99.0 99.00 
2022 08 04 02 00 193  4.9  5.9 99.00 99.00 99.00 999 1016.8  26.1  26.2  24.5 99.0 99.00 
2022 08 04 02 10 193  4.4  5.4 99.00 99.00 99.00 999 1016.8  26.1  26.1  24.4 99.0 99.00 
2022 08 04 02 20 198  4.2  5.1 99.00 99.00 99.00 999 1016.9  26.1  26.0  24.2 99.0 99.00 
2022 08 04 02 30 202  4.2  4.9 99.00 99.00 99.00 999 1017.0  26.2  25.9  24.3 99.0 99.00 
2022 08 04 02 40 202  4.2  5.3  0.56  9.09  4.59 121 1017.0  26.1  25.8  24.3 99.0 99.00 
2022 08 04 02 50 205  3.9  4.6 99.00 99.00 99.00 999 1017.1  26.1  25.8  24.4 99.0 99.00 
2022 08 04 03 00 207  3.8  4.4 99.00 99.00 99.00 999 1017.1  26.1  25.7  24.4 99.0 99.00 
2022 08 04 03 10 202  3.6  4.2 99.00 99.00 99.00 999 1017.0  26.1  25.7  24.5 99.0 99.00 
2022 08 04 03 20 203  3.4  4.1 99.00 99.00 99.00 999 1017.0  26.0  25.6  24.6 99.0 99.00 
2022 08 04 03 30 203  3.6  4.3 99.00 99.00 99.00 999 1017.1  26.0  25.6  24.7 99.0 99.00 
2022 08 04 03 40 204  3.5  4.6  0.56  9.09  4.64 125 1017.2  26.0  25.6  24.8 99.0 99.00 
